0,0.00,0,20,0,0,0,0
0,0.00,0,20,0,0,0,0
1,0.00,0,20,0,0,0,0
1,0.00,0,20,0,0,0,0
1,0.00,0,20,0,0,0,0
1,0.00,0,20,0,0,0,0
1,0.00,0,20,0,0,0,0
2,0.00,0,20,0,0,0,0
2,0.00,0,20,0,0,0,0
2,0.00,0,20,0,0,0,0
2,0.00,0,20,0,0,0,0
2,0.00,0,20,0,0,0,0
2,0.00,0,20,0,0,0,0
3,0.00,0,20,0,0,0,0
3,0.00,0,20,0,0,0,0
3,0.00,0,20,0,0,0,0
3,0.00,0,20,0,0,0,0
3,0.00,0,20,0,0,0,0
4,0.00,0,20,0,0,0,0
4,0.00,0,20,0,0,0,0
4,0.00,0,20,0,0,0,0
4,0.00,0,20,0,0,0,0
4,0.00,0,20,0,0,0,0
5,0.00,0,20,0,0,0,0
5,0.00,0,20,0,0,0,0
5,0.00,0,20,0,0,0,0
5,0.00,0,20,0,0,0,0
5,0.00,0,20,0,0,0,0
6,0.00,0,20,0,0,0,0
6,0.00,0,20,0,0,0,0
6,0.00,0,20,0,0,0,0
6,0.00,0,20,0,0,0,0
6,0.00,0,20,0,0,0,0
7,0.00,0,20,0,0,0,0
7,0.00,0,20,0,0,0,0
7,0.00,0,20,0,0,0,0
7,0.00,0,20,0,0,0,0
7,0.00,0,20,0,0,0,0
8,0.00,0,20,0,0,0,0
8,0.00,0,20,0,0,0,0
8,0.00,0,20,0,0,0,0
8,0.00,0,20,0,0,0,0
8,0.00,0,20,0,0,0,0
8,0.00,0,20,0,0,0,0
9,0.00,0,20,0,0,0,0
9,0.00,0,20,0,0,0,0
9,0.00,0,20,0,0,0,0
9,0.00,0,20,0,0,0,0
9,0.00,0,20,0,0,0,0
10,0.00,0,20,0,0,0,0
10,0.00,0,20,0,0,0,0
10,0.00,0,20,0,0,0,0
10,0.00,0,20,0,0,0,0
10,0.00,0,19,1,0,0,0
11,0.00,0,19,1,0,0,0
11,0.00,0,19,1,0,0,0
12,1.75,1,19,0,1,0,0
12,2.26,3,19,0,1,0,0
13,3.79,12,19,0,1,0,0
13,5.83,24,19,0,1,0,0
14,7.88,36,19,0,1,0,0
14,9.07,43,19,0,1,0,0
15,10.26,50,19,0,1,0,0
15,10.95,54,19,0,1,0,0
16,11.80,59,19,0,1,0,0
17,11.97,60,19,0,1,0,0
17,11.97,60,19,0,1,0,0
18,11.97,60,18,1,1,0,0
18,11.97,60,18,1,1,0,0
19,13.20,61,18,0,2,0,0
20,15.25,69,18,0,2,0,0
21,17.80,84,18,0,2,0,0
22,21.89,108,18,0,2,0,0
23,23.59,118,18,0,2,0,0
24,23.94,120,18,0,2,0,0
25,23.94,120,18,0,2,0,0
26,23.94,120,17,1,2,0,0
27,24.66,120,17,1,2,0,0
28,28.24,135,17,0,3,0,0
29,32.67,161,17,0,3,0,0
30,35.73,179,17,0,3,0,0
31,35.90,180,17,0,3,0,0
32,35.90,180,17,0,3,0,0
34,36.24,180,16,1,3,0,0
35,40.55,197,16,0,4,0,0
37,45.49,226,16,0,4,0,0
39,47.19,236,16,0,4,0,0
41,47.87,240,15,1,4,0,0
43,52.51,257,15,0,5,0,0
45,59.33,297,15,0,5,0,0
48,59.84,300,14,1,5,0,0
50,63.97,314,14,0,6,0,0
53,71.47,358,14,0,6,0,0
56,71.81,360,13,1,6,0,0
59,76.45,377,13,0,7,0,0
62,76.45,377,13,0,7,0,0
65,76.49,377,12,1,7,0,0
68,76.49,377,12,1,7,0,0
72,76.53,377,11,2,7,0,0
76,76.53,377,11,2,7,0,0
80,76.58,377,10,3,7,0,0
85,76.58,377,10,3,7,0,0
89,76.62,377,9,4,7,0,0
94,76.62,377,8,5,7,0,0
99,76.66,377,8,5,7,0,0
104,76.70,377,7,6,7,0,0
109,76.70,377,6,7,7,0,0
114,76.75,377,6,7,7,0,0
119,76.75,377,5,8,7,0,0
125,76.79,377,4,9,7,0,0
131,76.79,377,4,9,7,0,0
137,76.83,377,3,10,7,0,0
144,76.83,377,2,11,7,0,0
150,76.92,377,1,12,7,0,0
157,76.96,377,0,13,7,0,0
165,76.96,377,0,13,7,0,0
175,77.00,377,0,13,7,0,0
184,77.00,377,0,13,7,0,0
191,77.00,377,0,13,7,0,0
201,68.48,327,0,13,7,0,0
210,67.97,314,0,11,8,1,0
219,69.34,314,0,5,12,3,0
228,74.79,327,0,3,13,4,0
236,68.82,290,0,2,13,5,0
244,74.11,309,0,0,14,6,0
252,77.00,326,0,0,14,6,0
260,77.00,326,0,0,14,6,0
269,77.00,326,0,0,14,6,0
278,77.00,326,0,0,14,6,0
286,77.00,326,0,0,14,6,0
296,77.00,326,0,0,14,6,0
306,77.00,326,0,0,14,6,0
314,77.00,326,0,0,14,6,0
324,77.00,326,0,0,14,6,0
334,77.00,326,0,0,14,6,0
343,77.00,326,0,0,14,6,0
352,77.00,326,0,0,14,6,0
362,77.00,326,0,0,14,6,0
370,77.00,326,0,0,14,6,0
376,77.00,326,0,0,14,6,0
381,77.00,326,0,0,14,6,0
387,75.60,326,0,0,14,6,0
392,68.70,296,0,0,14,6,0
396,62.69,279,0,0,14,6,0
401,60.43,277,0,0,14,6,0
404,58.52,275,0,0,14,6,0
408,49.79,235,0,0,13,7,0
411,41.23,195,0,0,13,7,0
414,36.24,174,0,0,12,8,0
416,34.16,165,0,0,12,8,0
417,32.96,162,0,0,12,8,0
419,31.77,157,0,0,11,9,0
420,31.73,157,0,0,11,9,0
422,28.15,137,0,0,11,9,0
423,26.75,132,0,0,11,9,0
424,25.72,126,0,0,11,9,0
425,22.83,109,0,0,11,9,0
426,22.10,106,0,0,11,9,0
427,21.93,105,0,0,11,9,0
428,21.42,102,0,0,10,10,0
429,21.25,101,0,0,9,11,0
430,21.04,101,0,0,9,11,0
431,21.04,101,0,0,9,11,0
432,21.04,101,0,0,9,11,0
433,20.32,101,0,0,9,11,0
434,19.80,101,0,0,9,11,0
434,19.80,101,0,0,9,11,0
435,17.08,85,0,0,9,11,0
436,14.86,73,0,0,8,12,0
437,14.65,73,0,0,8,12,0
437,14.65,73,0,0,8,12,0
438,14.14,71,0,0,8,12,0
438,12.95,65,0,0,8,12,0
439,11.58,58,0,0,8,12,0
439,11.58,58,0,0,8,12,0
440,11.24,57,0,0,7,13,0
440,11.24,57,0,0,7,13,0
441,11.24,57,0,0,7,13,0
441,11.20,57,0,0,7,13,0
442,10.18,52,0,0,7,13,0
442,9.50,48,0,0,6,14,0
443,9.50,48,0,0,6,14,0
443,9.45,48,0,0,6,14,0
444,9.11,48,0,0,6,14,0
444,9.11,48,0,0,6,14,0
445,9.11,48,0,0,6,14,0
445,7.24,39,0,0,6,14,0
446,6.56,35,0,0,6,14,0
446,6.35,34,0,0,5,15,0
447,6.35,34,0,1,5,14,0
447,6.35,34,0,1,5,14,0
447,6.35,34,0,1,5,14,0
448,6.35,34,0,1,5,14,0
448,4.30,22,0,1,5,14,0
448,3.62,18,0,1,5,14,0
449,2.09,9,0,1,5,14,0
449,1.24,4,0,1,4,15,0
449,1.24,4,0,1,4,15,0
450,1.06,4,0,1,4,15,0
450,1.06,4,0,1,4,15,0
450,1.02,4,0,1,4,15,0
450,1.02,4,0,1,4,15,0
451,1.02,4,0,1,4,15,0
451,1.02,4,0,1,4,15,0
451,1.02,4,0,1,4,15,0
451,1.02,4,0,1,4,15,0
451,1.02,4,0,1,4,15,0
452,1.02,4,0,1,4,15,0
452,1.02,4,0,1,4,15,0
452,1.02,4,0,1,4,15,0
452,1.02,4,0,1,4,15,0
453,1.02,4,0,1,4,15,0
453,1.02,4,0,1,4,15,0
453,1.02,4,0,1,4,15,0
453,1.02,4,0,1,4,15,0
454,1.02,4,0,1,4,15,0
454,1.02,4,0,1,4,15,0
454,1.02,4,0,1,4,15,0
454,1.02,4,0,1,4,15,0
454,1.02,4,0,1,4,15,0
455,1.02,4,0,1,4,15,0
455,1.02,4,0,1,4,15,0
455,1.02,4,0,1,4,15,0
455,1.02,4,0,1,4,15,0
456,1.02,4,0,0,4,16,0
456,1.02,4,0,0,4,16,0
456,1.02,4,0,0,4,16,0
456,1.02,4,0,0,4,16,0
457,1.02,4,0,0,4,16,0
457,0.85,4,0,0,4,16,0
457,0.68,3,0,0,3,17,0
457,0.68,3,0,0,3,17,0
457,0.68,3,0,0,3,17,0
458,0.68,3,0,0,3,17,0
458,0.68,3,0,0,3,17,0
458,0.68,3,0,0,3,17,0
458,0.68,3,0,0,3,17,0
459,0.68,3,0,0,3,17,0
459,0.68,3,0,0,3,17,0
459,0.68,3,0,0,3,17,0
459,0.68,3,0,0,3,17,0
460,0.68,3,0,0,3,17,0
460,0.68,3,0,0,3,17,0
460,0.68,3,0,0,3,17,0
460,0.68,3,0,0,3,17,0
461,0.68,3,0,0,3,17,0
461,0.68,3,0,0,3,17,0
461,0.68,3,0,0,3,17,0
461,0.68,3,0,0,3,17,0
461,0.68,3,0,0,3,17,0
462,0.68,3,0,0,3,17,0
462,0.68,3,0,0,3,17,0
462,0.68,3,0,0,3,17,0
462,0.68,3,0,0,3,17,0
462,0.68,3,0,0,3,17,0
463,0.68,3,0,0,3,17,0
463,0.68,3,0,0,3,17,0
463,0.68,3,0,0,3,17,0
463,0.68,3,0,0,3,17,0
464,0.68,3,0,0,3,17,0
464,0.68,3,0,0,3,17,0
464,0.68,3,0,0,3,17,0
464,0.68,3,0,0,3,17,0
465,0.68,3,0,0,3,17,0
465,0.68,3,0,0,3,17,0
465,0.68,3,0,0,3,17,0
465,0.68,3,0,0,3,17,0
465,0.68,3,0,0,3,17,0
466,0.68,3,0,0,3,17,0
466,0.68,3,0,0,3,17,0
466,0.68,3,0,0,3,17,0
466,0.68,3,0,0,3,17,0
466,0.68,3,0,0,3,17,0
467,0.68,3,0,0,3,17,0
467,0.68,3,0,0,3,17,0
467,0.68,3,0,0,3,17,0
467,0.68,3,0,0,3,17,0
468,0.68,3,0,0,3,17,0
468,0.68,3,0,0,3,17,0
468,0.68,3,0,0,3,17,0
468,0.68,3,0,0,3,17,0
468,0.68,3,0,0,3,17,0
469,0.68,3,0,0,3,17,0
469,0.68,3,0,0,3,17,0
469,0.68,3,0,0,3,17,0
469,0.68,3,0,0,3,17,0
470,0.68,3,0,0,3,17,0
470,0.68,3,0,0,3,17,0
470,0.68,3,0,0,3,17,0
470,0.68,3,0,0,3,17,0
470,0.68,3,0,0,3,17,0
471,0.68,3,0,0,3,17,0
471,0.68,3,0,0,3,17,0
471,0.68,3,0,0,3,17,0
471,0.68,3,0,0,3,17,0
472,0.68,3,0,0,3,17,0
472,0.68,3,0,0,3,17,0
472,0.68,3,0,0,3,17,0
472,0.68,3,0,0,3,17,0
472,0.68,3,0,0,3,17,0
473,0.68,3,0,0,3,17,0
473,0.68,3,0,0,3,17,0
473,0.68,3,0,0,3,17,0
473,0.68,3,0,0,3,17,0
474,0.68,3,0,0,3,17,0
474,0.68,3,0,0,3,17,0
474,0.68,3,0,0,3,17,0
474,0.68,3,0,0,3,17,0
474,0.68,3,0,0,3,17,0
475,0.68,3,0,0,3,17,0
475,0.68,3,0,0,3,17,0
475,0.68,3,0,0,3,17,0
475,0.68,3,0,0,3,17,0
475,0.68,3,0,0,3,17,0
476,0.68,3,0,0,3,17,0
476,0.68,3,0,0,3,17,0
476,0.68,3,0,0,3,17,0
476,0.68,3,0,0,3,17,0
477,0.68,3,0,0,3,17,0
477,0.68,3,0,0,3,17,0
477,0.68,3,0,0,3,17,0
477,0.68,3,0,0,3,17,0
477,0.68,3,0,0,3,17,0
478,0.68,3,0,0,3,17,0
478,0.68,3,0,0,3,17,0
478,0.68,3,0,0,3,17,0
478,0.68,3,0,0,3,17,0
479,0.68,3,0,0,3,17,0
479,0.68,3,0,0,3,17,0
479,0.68,3,0,0,3,17,0
479,0.68,3,0,0,3,17,0
480,0.68,3,0,0,3,17,0
480,0.68,3,0,0,3,17,0
480,0.68,3,0,0,3,17,0
481,0.68,3,0,0,3,17,0
481,0.68,3,0,0,3,17,0
481,0.68,3,0,0,3,17,0
481,0.68,3,0,0,3,17,0
482,0.68,3,0,0,3,17,0
482,0.68,3,0,0,3,17,0
482,0.68,3,0,0,3,17,0
482,0.68,3,0,0,3,17,0
483,0.68,3,0,0,3,17,0
483,0.68,3,0,0,3,17,0
483,0.68,3,0,0,3,17,0
483,0.68,3,0,0,3,17,0
484,0.68,3,0,0,3,17,0
484,0.68,3,0,0,3,17,0
484,0.68,3,0,0,3,17,0
484,0.68,3,0,0,3,17,0
484,0.68,3,0,0,3,17,0
485,0.68,3,0,0,3,17,0
485,0.68,3,0,0,3,17,0
485,0.68,3,0,0,3,17,0
485,0.68,3,0,0,3,17,0
485,0.68,3,0,0,3,17,0
486,0.68,3,0,0,3,17,0
486,0.68,3,0,0,3,17,0
486,0.51,2,0,0,2,18,0
486,0.51,2,0,0,2,18,0
487,0.51,2,0,0,2,18,0
487,0.51,2,0,0,2,18,0
487,0.51,2,0,0,2,18,0
487,0.51,2,0,0,2,18,0
488,0.51,2,0,0,2,18,0
488,0.51,2,0,0,2,18,0
488,0.51,2,0,0,2,18,0
488,0.51,2,0,0,2,18,0
489,0.34,1,0,0,1,19,0
489,0.34,1,0,0,1,19,0
489,0.34,1,0,0,1,19,0
489,0.34,1,0,0,1,19,0
489,0.34,1,0,0,1,19,0
490,0.17,1,0,0,1,19,0
490,0.17,1,0,0,1,19,0
490,0.17,1,0,0,1,19,0
490,0.17,1,0,0,1,19,0
490,0.17,1,0,0,1,19,0
491,0.17,1,0,0,1,19,0
491,0.17,1,0,0,1,19,0
491,0.17,1,0,0,1,19,0
491,0.17,1,0,0,1,19,0
491,0.17,1,0,0,1,19,0
492,0.17,1,0,0,1,19,0
492,0.17,1,0,0,1,19,0
492,0.17,1,0,0,1,19,0
492,0.17,1,0,0,1,19,0
492,0.17,1,0,0,1,19,0
493,0.17,1,0,0,1,19,0
493,0.17,1,0,0,1,19,0
493,0.17,1,0,0,1,19,0
493,0.17,1,0,0,1,19,0
493,0.17,1,0,0,1,19,0
494,0.17,1,0,0,1,19,0
494,0.17,1,0,0,1,19,0
494,0.17,1,0,0,1,19,0
494,0.17,1,0,0,1,19,0
495,0.17,1,0,0,1,19,0
495,0.17,1,0,0,1,19,0
495,0.17,1,0,0,1,19,0
495,0.17,1,0,0,1,19,0
495,0.17,1,0,0,1,19,0
496,0.17,1,0,0,1,19,0
496,0.17,1,0,0,1,19,0
496,0.17,1,0,0,1,19,0
496,0.17,1,0,0,1,19,0
496,0.17,1,0,0,1,19,0
497,0.17,1,0,0,1,19,0
497,0.17,1,0,0,1,19,0
497,0.17,1,0,0,1,19,0
497,0.17,1,0,0,1,19,0
497,0.17,1,0,0,1,19,0
498,0.17,1,0,0,1,19,0
498,0.17,1,0,0,1,19,0
498,0.17,1,0,0,1,19,0
498,0.17,1,0,0,1,19,0
499,0.17,1,0,0,1,19,0
499,0.17,1,0,0,1,19,0
499,0.17,1,0,0,1,19,0
499,0.17,1,0,0,1,19,0
499,0.17,1,0,0,1,19,0
500,0.17,1,0,0,1,19,0
500,0.17,1,0,0,1,19,0
500,0.17,1,0,0,1,19,0
500,0.17,1,0,0,1,19,0
500,0.17,1,0,0,1,19,0
501,0.17,1,0,0,1,19,0
501,0.17,1,0,0,1,19,0
501,0.17,1,0,0,1,19,0
501,0.17,1,0,0,1,19,0
501,0.17,1,0,0,1,19,0
502,0.17,1,0,0,1,19,0
502,0.17,1,0,0,1,19,0
502,0.17,1,0,0,1,19,0
502,0.17,1,0,0,1,19,0
502,0.17,1,0,0,1,19,0
503,0.17,1,0,0,1,19,0
503,0.17,1,0,0,1,19,0
503,0.17,1,0,0,1,19,0
503,0.17,1,0,0,1,19,0
504,0.17,1,0,0,1,19,0
504,0.17,1,0,0,1,19,0
504,0.17,1,0,0,1,19,0
504,0.17,1,0,0,1,19,0
504,0.17,1,0,0,1,19,0
505,0.17,1,0,0,1,19,0
505,0.17,1,0,0,1,19,0
505,0.17,1,0,0,1,19,0
505,0.17,1,0,0,1,19,0
505,0.17,1,0,0,1,19,0
506,0.17,1,0,0,1,19,0
506,0.17,1,0,0,1,19,0
506,0.17,1,0,0,1,19,0
506,0.17,1,0,0,1,19,0
506,0.17,1,0,0,1,19,0
507,0.17,1,0,0,1,19,0
507,0.17,1,0,0,1,19,0
507,0.17,1,0,0,1,19,0
507,0.17,1,0,0,1,19,0
507,0.17,1,0,0,1,19,0
508,0.17,1,0,0,1,19,0
508,0.17,1,0,0,1,19,0
508,0.17,1,0,0,1,19,0
508,0.17,1,0,0,1,19,0
508,0.17,1,0,0,1,19,0
509,0.17,1,0,0,1,19,0
509,0.17,1,0,0,1,19,0
509,0.17,1,0,0,1,19,0
509,0.17,1,0,0,1,19,0
509,0.17,1,0,0,1,19,0
510,0.17,1,0,0,1,19,0
510,0.17,1,0,0,1,19,0
510,0.17,1,0,0,1,19,0
510,0.17,1,0,0,1,19,0
510,0.17,1,0,0,1,19,0
511,0.17,1,0,0,1,19,0
511,0.17,1,0,0,1,19,0
511,0.17,1,0,0,1,19,0
511,0.17,1,0,0,1,19,0
511,0.17,1,0,0,1,19,0
512,0.17,1,0,0,1,19,0
512,0.17,1,0,0,1,19,0
512,0.17,1,0,0,1,19,0
512,0.17,1,0,0,1,19,0
512,0.17,1,0,0,1,19,0
513,0.17,1,0,0,1,19,0
513,0.17,1,0,0,1,19,0
513,0.17,1,0,0,1,19,0
513,0.17,1,0,0,1,19,0
514,0.17,1,0,0,1,19,0
514,0.17,1,0,0,1,19,0
514,0.17,1,0,0,1,19,0
514,0.17,1,0,0,1,19,0
514,0.17,1,0,0,1,19,0
515,0.17,1,0,0,1,19,0
515,0.17,1,0,0,1,19,0
515,0.17,1,0,0,1,19,0
515,0.17,1,0,0,1,19,0
515,0.17,1,0,0,1,19,0
516,0.17,1,0,0,1,19,0
516,0.17,1,0,0,1,19,0
516,0.17,1,0,0,1,19,0
516,0.17,1,0,0,1,19,0
516,0.17,1,0,0,1,19,0
517,0.17,1,0,0,1,19,0
517,0.17,1,0,0,1,19,0
517,0.17,1,0,0,1,19,0
517,0.17,1,0,0,1,19,0
517,0.17,1,0,0,1,19,0
518,0.17,1,0,0,1,19,0
518,0.17,1,0,0,1,19,0
518,0.17,1,0,0,1,19,0
518,0.17,1,0,0,1,19,0
518,0.17,1,0,0,1,19,0
519,0.17,1,0,0,1,19,0
519,0.17,1,0,0,1,19,0
519,0.17,1,0,0,1,19,0
519,0.17,1,0,0,1,19,0
519,0.17,1,0,0,1,19,0
520,0.17,1,0,0,1,19,0
520,0.17,1,0,0,1,19,0
520,0.17,1,0,0,1,19,0
520,0.17,1,0,0,1,19,0
520,0.17,1,0,0,1,19,0
521,0.17,1,0,0,1,19,0
521,0.17,1,0,0,1,19,0
521,0.17,1,0,0,1,19,0
521,0.17,1,0,0,1,19,0
521,0.17,1,0,0,1,19,0
522,0.17,1,0,0,1,19,0
522,0.17,1,0,0,1,19,0
522,0.17,1,0,0,1,19,0
522,0.17,1,0,0,1,19,0
522,0.17,1,0,0,1,19,0
523,0.17,1,0,0,1,19,0
523,0.17,1,0,0,1,19,0
523,0.17,1,0,0,1,19,0
523,0.17,1,0,0,1,19,0
523,0.17,1,0,0,1,19,0
524,0.17,1,0,0,1,19,0
524,0.17,1,0,0,1,19,0
524,0.17,1,0,0,1,19,0
524,0.17,1,0,0,1,19,0
525,0.17,1,0,0,1,19,0
525,0.17,1,0,0,1,19,0
525,0.17,1,0,0,1,19,0
525,0.17,1,0,0,1,19,0
525,0.17,1,0,0,1,19,0
525,0.17,1,0,0,1,19,0
526,0.17,1,0,0,1,19,0
526,0.17,1,0,0,1,19,0
526,0.17,1,0,0,1,19,0
526,0.17,1,0,0,1,19,0
527,0.17,1,0,0,1,19,0
527,0.17,1,0,0,1,19,0
527,0.17,1,0,0,1,19,0
527,0.17,1,0,0,1,19,0
527,0.17,1,0,0,1,19,0
527,0.17,1,0,0,1,19,0
528,0.17,1,0,0,1,19,0
528,0.17,1,0,0,1,19,0
528,0.17,1,0,0,1,19,0
528,0.17,1,0,0,1,19,0
529,0.17,1,0,0,1,19,0
529,0.17,1,0,0,1,19,0
529,0.17,1,0,0,1,19,0
529,0.17,1,0,0,1,19,0
529,0.17,1,0,0,1,19,0
530,0.17,1,0,0,1,19,0
530,0.17,1,0,0,1,19,0
530,0.17,1,0,0,1,19,0
530,0.17,1,0,0,1,19,0
530,0.17,1,0,0,1,19,0
531,0.17,1,0,0,1,19,0
531,0.17,1,0,0,1,19,0
531,0.17,1,0,0,1,19,0
531,0.17,1,0,0,1,19,0
532,0.17,1,0,0,1,19,0
532,0.17,1,0,0,1,19,0
532,0.17,1,0,0,1,19,0
532,0.17,1,0,0,1,19,0
533,0.17,1,0,0,1,19,0
533,0.17,1,0,0,1,19,0
533,0.17,1,0,0,1,19,0
533,0.17,1,0,0,1,19,0
533,0.17,1,0,0,1,19,0
534,0.17,1,0,0,1,19,0
534,0.17,1,0,0,1,19,0
534,0.17,1,0,0,1,19,0
534,0.17,1,0,0,1,19,0
